_id,timestamp,device_id,battery_start,battery_end,double_end_timestamp
564,1499984169495,815717e9-cd15-4d4e-b35c-a0206bc0aa24,65,65,1499984169792
565,1499985226097,815717e9-cd15-4d4e-b35c-a0206bc0aa24,73,73,1499985226170
566,1499985226226,815717e9-cd15-4d4e-b35c-a0206bc0aa24,73,73,1499985228786
567,1499985469837,815717e9-cd15-4d4e-b35c-a0206bc0aa24,74,53,1500001575579
93,1499993718590,94311892-eecf-4de6-b127-2639da1764a7,24,24,1499993718737
94,1499993720523,94311892-eecf-4de6-b127-2639da1764a7,24,24,1499993723036
95,1499993723379,94311892-eecf-4de6-b127-2639da1764a7,24,24,1499993725314
96,1499993731362,94311892-eecf-4de6-b127-2639da1764a7,24,24,1499993746860
97,1499993880131,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993880192
98,1499993888040,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993891924
99,1499993892189,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993892209
100,1499993892773,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993893944
101,1499993894713,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993896683
102,1499993898323,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993900534
103,1499993901487,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993902486
104,1499993903301,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993904441
105,1499993906546,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993913111
106,1499993918237,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993929396
107,1499993939183,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993940261
108,1499993941157,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993941945
109,1499993942724,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993944735
110,1499993953833,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993954722
111,1499993958917,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993959944
112,1499993963002,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993965989
113,1499993967770,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993968880
114,1499993969779,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993970850
115,1499993986186,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993987862
116,1499993988743,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993989805
117,1499993991772,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993993742
118,1499993994566,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993995858
119,1499993996548,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499993997647
120,1499994004746,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994004810
121,1499994005270,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994007156
122,1499994013909,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994024344
123,1499994024919,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994026063
124,1499994026925,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994028061
125,1499994028858,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994029961
126,1499994034270,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994037387
127,1499994041678,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994063569
128,1499994064430,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994066464
129,1499994067610,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994068516
130,1499994070336,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994072244
131,1499994073113,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994083097
132,1499994087341,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994101936
133,1499994102822,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994104812
134,1499994110745,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994111856
135,1499994119446,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994119889
136,1499994120672,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994121769
137,1499994123429,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994135437
138,1499994137294,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994138474
139,1499994146377,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994147545
140,1499994151567,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994152748
141,1499994153607,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994161804
142,1499994162612,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994163782
143,1499994165699,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994167673
144,1499994168590,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994169708
145,1499994170560,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994171647
146,1499994172481,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994173579
147,1499994174481,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994176463
148,1499994178127,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994181450
149,1499994182280,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994184265
150,1499994185101,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994186153
151,1499994187040,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994188194
152,1499994189020,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994190128
153,1499994190958,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994192115
154,1499994192934,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994194057
155,1499994194929,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994196903
156,1499994198765,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994199914
157,1499994200813,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994201936
158,1499994202761,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994203851
159,1499994204717,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994205823
160,1499994206637,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994207781
161,1499994208712,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994209756
162,1499994210537,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994211694
163,1499994221064,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994221347
164,1499994222176,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994230010
165,1499994230839,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994233027
166,1499994233873,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994235037
167,1499994235863,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994236924
168,1499994246394,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994246648
169,1499994259295,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994259514
170,1499994261171,94311892-eecf-4de6-b127-2639da1764a7,25,25,1499994262282
171,1499994267467,94311892-eecf-4de6-b127-2639da1764a7,25,26,1499994272914
172,1499994274550,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994274853
173,1499994277527,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994278633
174,1499994279524,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994280699
175,1499994284109,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994293018
176,1499994293869,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994295055
177,1499994295890,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994297027
178,1499994297856,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994298931
179,1499994299773,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994301739
180,1499994302587,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994303721
181,1499994306275,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994308511
182,1499994312844,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994317844
183,1499994320847,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994321965
184,1499994327076,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994328251
185,1499994354769,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994355923
186,1499994356775,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994357892
187,1499994358764,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994359895
188,1499994360804,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994361818
189,1499994364384,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994366649
190,1499994367499,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994368635
191,1499994369445,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994370539
192,1499994377433,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994379663
193,1499994384855,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994418653
194,1499994420388,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994420925
195,1499994426327,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994427514
196,1499994436344,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994437475
197,1499994438367,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994439431
198,1499994440317,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994441408
199,1499994442270,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994443372
200,1499994444236,94311892-eecf-4de6-b127-2639da1764a7,26,26,1499994445373
201,1499994495994,94311892-eecf-4de6-b127-2639da1764a7,26,27,1499994497169
202,1499994508906,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994510006
203,1499994510907,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994531320
204,1499994532197,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994533211
205,1499994535773,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994538000
206,1499994538870,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994539937
207,1499994540792,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994541921
208,1499994547543,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994549255
209,1499994550073,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994551201
210,1499994555471,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994557742
211,1499994558611,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994560784
212,1499994563333,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994563628
213,1499994564388,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994565538
214,1499994566367,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994567465
215,1499994568340,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994569435
216,1499994571311,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994572520
217,1499994573352,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994574469
218,1499994575296,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994576396
219,1499994577304,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994578381
220,1499994581778,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994584817
221,1499994585635,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994586752
222,1499994592724,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994594957
223,1499994597574,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994600883
224,1499994601767,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994602828
225,1499994603663,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994605673
226,1499994606481,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994607610
227,1499994608439,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994616261
228,1499994617097,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994619285
229,1499994628741,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994647656
230,1499994648453,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994649641
231,1499994650397,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994651539
232,1499994652425,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994653546
233,1499994658608,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994660756
234,1499994661651,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994662750
235,1499994666838,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994668023
236,1499994669912,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994671063
237,1499994671971,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994672996
238,1499994673885,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994674949
239,1499994675776,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994676921
240,1499994678620,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994680839
241,1499994681724,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994683679
242,1499994684496,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994685636
243,1499994686436,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994687608
244,1499994688426,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994696218
245,1499994697089,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994698169
246,1499994703328,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994705516
247,1499994706399,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994707530
248,1499994708420,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994709526
249,1499994720941,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994721282
250,1499994722217,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994723899
251,1499994724692,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994725829
252,1499994726672,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994727757
253,1499994728604,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994798817
254,1499994801328,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994801669
255,1499994804982,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994808304
256,1499994809106,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994810262
257,1499994825742,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994827955
258,1499994828813,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994830816
259,1499994831660,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994833091
260,1499994833980,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994834696
261,1499994839850,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994842151
262,1499994846861,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994847854
263,1499994857507,94311892-eecf-4de6-b127-2639da1764a7,27,27,1499994858650
264,1499994868932,94311892-eecf-4de6-b127-2639da1764a7,27,28,1499995244610
265,1499995258140,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995259185
266,1499995260018,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995261175
267,1499995262035,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995263344
268,1499995264011,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995265163
269,1499995266047,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995267083
270,1499995267930,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995269102
271,1499995269931,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995271096
272,1499995271929,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995272981
273,1499995280756,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995288207
274,1499995291506,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995291797
275,1499995299054,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995300266
276,1499995301088,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995302230
277,1499995303042,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995304178
278,1499995305109,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995306152
279,1499995306977,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995308119
280,1499995309801,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995313143
281,1499995314069,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995315182
282,1499995321079,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995322306
283,1499995324171,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995325329
284,1499995326145,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995327318
285,1499995328088,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995330104
286,1499995330918,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995332167
287,1499995332889,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995334028
288,1499995360629,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995360965
289,1499995361704,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995362801
290,1499995374985,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995377249
291,1499995378057,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995379114
292,1499995380851,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995384223
293,1499995385075,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995386092
294,1499995386946,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995388117
295,1499995388937,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995390040
296,1499995390909,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995392870
297,1499995393713,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995394869
298,1499995395719,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995396859
299,1499995397672,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995399370
300,1499995399827,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995400783
301,1499995403492,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995409801
302,1499995416113,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995416367
303,1499995432587,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995433726
304,1499995434545,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995435719
305,1499995444000,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995444326
306,1499995446124,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995447287
307,1499995448108,94311892-eecf-4de6-b127-2639da1764a7,28,28,1499995449229
308,1499995924360,94311892-eecf-4de6-b127-2639da1764a7,33,33,1499995925510
309,1499995926375,94311892-eecf-4de6-b127-2639da1764a7,33,33,1499995927506
310,1499995929155,94311892-eecf-4de6-b127-2639da1764a7,33,32,1499997168532
46,1499995986566,0c735596-1a1c-4a35-bb02-55d90c4f86ac,89,75,1499997072853
40,1499998967211,08da45e3-bc56-4425-bad2-55d191676b79,58,49,1499999753373
880,1500001242976,259cc994-877a-4e94-bb4a-06b44c30be47,72,70,1500001565101
311,1500002438565,94311892-eecf-4de6-b127-2639da1764a7,84,7,1500054495252
47,1500002657837,0c735596-1a1c-4a35-bb02-55d90c4f86ac,100,78,1500006851609
881,1500004037975,259cc994-877a-4e94-bb4a-06b44c30be47,100,78,1500015952902
882,1500017072459,259cc994-877a-4e94-bb4a-06b44c30be47,96,28,1500034165555
48,1500020703968,0c735596-1a1c-4a35-bb02-55d90c4f86ac,100,82,1500022176460
1151,1500023755835,d58c3cb9-2543-4258-8695-ac3e310ba3ac,100,92,1500026309338
568,1500023964305,815717e9-cd15-4d4e-b35c-a0206bc0aa24,100,100,1500023964393
569,1500023965628,815717e9-cd15-4d4e-b35c-a0206bc0aa24,100,99,1500027573674
49,1500026485589,0c735596-1a1c-4a35-bb02-55d90c4f86ac,100,67,1500038155595
570,1500027573915,815717e9-cd15-4d4e-b35c-a0206bc0aa24,99,99,1500027573985
571,1500027574689,815717e9-cd15-4d4e-b35c-a0206bc0aa24,99,14,1500066910827
1152,1500028121463,d58c3cb9-2543-4258-8695-ac3e310ba3ac,100,21,1500111218913
50,1500038226142,0c735596-1a1c-4a35-bb02-55d90c4f86ac,67,61,1500038724489
883,1500039235332,259cc994-877a-4e94-bb4a-06b44c30be47,100,8,1500482145898
51,1500039736929,0c735596-1a1c-4a35-bb02-55d90c4f86ac,61,34,1500042767953
487,1500041416324,53f52117-1170-4972-af68-8ecbe2132e72,100,100,1500041416460
488,1500043445149,53f52117-1170-4972-af68-8ecbe2132e72,100,100,1500043445538
489,1500045202990,53f52117-1170-4972-af68-8ecbe2132e72,100,100,1500045204058
312,1500056641155,94311892-eecf-4de6-b127-2639da1764a7,28,28,1500056642206
313,1500060314900,94311892-eecf-4de6-b127-2639da1764a7,61,61,1500060315917
314,1500063137413,94311892-eecf-4de6-b127-2639da1764a7,87,87,1500063138551
315,1500063139426,94311892-eecf-4de6-b127-2639da1764a7,87,87,1500063172564
316,1500064522367,94311892-eecf-4de6-b127-2639da1764a7,95,95,1500064522805
317,1500064524680,94311892-eecf-4de6-b127-2639da1764a7,95,95,1500064545820
318,1500064546817,94311892-eecf-4de6-b127-2639da1764a7,95,95,1500064574674
319,1500064575660,94311892-eecf-4de6-b127-2639da1764a7,95,95,1500064578967
320,1500065170002,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065170166
321,1500065173750,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065176173
322,1500065289252,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065290114
323,1500065293763,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065345419
324,1500065356567,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065395911
325,1500065397782,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065432592
326,1500065433626,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065435842
327,1500065436674,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065437872
328,1500065438557,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065439462
329,1500065440472,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065441462
330,1500065447680,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065449770
331,1500065451594,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065453652
332,1500065454673,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065455644
333,1500065458321,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065469919
334,1500065889173,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065890090
335,1500065892819,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065905621
336,1500065906380,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065907640
337,1500065908855,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065909296
338,1500065910282,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065962446
339,1500065966062,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500065973112
340,1500066050286,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066051554
341,1500066383511,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066384383
342,1500066501882,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066503171
343,1500066509025,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066572189
344,1500066573292,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066587822
345,1500066588496,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066598106
346,1500066600831,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066613360
347,1500066622971,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066623944
348,1500066626658,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066655992
349,1500066757381,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066758660
350,1500066760249,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066763955
351,1500066766113,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066770102
352,1500066775505,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066791276
353,1500066792869,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066796359
354,1500066803147,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066807011
355,1500066810706,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500066824004
356,1500067706707,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067707641
357,1500067712110,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067726279
358,1500067727000,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067727894
359,1500067728923,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067730261
360,1500067730968,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067733092
361,1500067733277,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067734204
362,1500067974596,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067975490
363,1500067977445,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067992943
364,1500067993570,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067994422
365,1500067996094,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500067997534
366,1500069010461,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069011672
367,1500069015815,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069054151
368,1500069054934,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069056071
369,1500069056768,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069058157
370,1500069068204,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069069151
371,1500069070173,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069071407
372,1500069084386,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069111457
373,1500069128814,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069130108
374,1500069131700,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069134019
375,1500069142285,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069162063
376,1500069164478,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069166520
377,1500069167586,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069168482
378,1500069401219,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069402023
379,1500069405643,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069414249
380,1500069416177,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069423977
381,1500069424655,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069425901
382,1500069447452,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069449821
383,1500069451381,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069507425
384,1500069508549,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069509481
385,1500069510388,94311892-eecf-4de6-b127-2639da1764a7,100,100,1500069512461
